Object,RA,DEC,DateObs,setting,WaveMin,WaveMax,Filename
HD54662,107.334391,-10.34663,2015-11-21T06:10:07.630,564,5874.2,5972.8,/HD54662/RED_564/HD54662_w564_redu_20151121_O5.fits
HD55879,108.617513,-10.31653,2016-02-22T04:42:29.983,564,5817.6,5915.4,/HD55879/RED_564/HD55879_w564_redu_20160222_O4.fits
HD55879,108.617537,-10.3165,2015-01-20T02:56:14.044,564,5817.7,5915.5,/HD55879/RED_564/HD55879_w564_redu_20150120_O4.fits
HD55879,108.617566,-10.31649,2017-01-02T03:32:04.605,564,5817.6,5915.4,/HD55879/RED_564/HD55879_w564_redu_20170102_O4.fits
HD55879,108.617513,-10.31653,2016-02-22T04:42:29.983,564,5874.1,5972.8,/HD55879/RED_564/HD55879_w564_redu_20160222_O5.fits
HD55879,108.617537,-10.3165,2015-01-20T02:56:14.044,564,5874.3,5972.9,/HD55879/RED_564/HD55879_w564_redu_20150120_O5.fits
HD55879,108.617566,-10.31649,2017-01-02T03:32:04.605,564,5874.1,5972.8,/HD55879/RED_564/HD55879_w564_redu_20170102_O5.fits
HD57061,109.676988,-24.95418,2014-10-10T07:49:02.539,564,5817.7,5915.5,/HD57061/RED_564/HD57061_w564_redu_20141010_O4.fits
HD57061,109.676988,-24.95418,2014-10-10T07:49:02.539,564,5874.2,5972.9,/HD57061/RED_564/HD57061_w564_redu_20141010_O5.fits
HD61827,114.955604,-32.57787,2018-03-24T23:55:05.965,564,5817.6,5915.4,/HD61827/RED_564/HD61827_w564_redu_20180324_O4.fits
HD61827,114.955657,-32.57789,2018-03-25T01:27:47.691,564,5817.6,5915.4,/HD61827/RED_564/HD61827_w564_redu_20180325_O4.fits
HD61827,114.955604,-32.57787,2018-03-24T23:55:05.965,564,5874.1,5972.8,/HD61827/RED_564/HD61827_w564_redu_20180324_O5.fits
HD61827,114.955657,-32.57789,2018-03-25T01:27:47.691,564,5874.1,5972.8,/HD61827/RED_564/HD61827_w564_redu_20180325_O5.fits
HD63804,117.331889,-33.32963,2019-02-03T07:31:50.542,564,5817.6,5915.4,/HD63804/RED_564/HD63804_w564_redu_20190203_O4.fits
HD63804,117.331875,-33.32982,2019-02-04T06:08:04.189,564,5817.6,5915.4,/HD63804/RED_564/HD63804_w564_redu_20190204_O4.fits
HD63804,117.331875,-33.32982,2019-02-04T06:08:04.189,564,5874.1,5972.8,/HD63804/RED_564/HD63804_w564_redu_20190204_O5.fits
HD63804,117.331889,-33.32963,2019-02-03T07:31:50.542,564,5874.1,5972.8,/HD63804/RED_564/HD63804_w564_redu_20190203_O5.fits
HD66194,119.710139,-60.82442,2019-01-01T02:02:33.108,564,5817.6,5915.4,/HD66194/RED_564/HD66194_w564_redu_20190101_O4.fits
HD66194,119.710665,-60.8245,2014-10-06T07:42:43.343,564,5817.7,5915.5,/HD66194/RED_564/HD66194_w564_redu_20141006_O4.fits
HD66194,119.710665,-60.8245,2014-10-06T07:42:43.343,564,5874.3,5972.9,/HD66194/RED_564/HD66194_w564_redu_20141006_O5.fits
HD66194,119.710139,-60.82442,2019-01-01T02:02:33.108,564,5874.1,5972.8,/HD66194/RED_564/HD66194_w564_redu_20190101_O5.fits
HD66811,120.895751,-40.00325,2014-10-10T08:28:43.552,564,5817.7,5915.5,/HD66811/RED_564/HD66811_w564_redu_20141010_O4.fits
HD66811,120.895751,-40.00325,2014-10-10T08:28:43.552,564,5874.2,5972.9,/HD66811/RED_564/HD66811_w564_redu_20141010_O5.fits
HD73882,129.789587,-40.41917,2017-04-25T00:30:04.449,564,5817.6,5915.4,/HD73882/RED_564/HD73882_w564_redu_20170425_O4.fits
HD73882,129.789587,-40.41917,2017-04-25T00:30:04.449,564,5874.1,5972.8,/HD73882/RED_564/HD73882_w564_redu_20170425_O5.fits
HD75309,131.866433,-46.4511,2014-10-13T08:00:24.343,564,5817.7,5915.5,/HD75309/RED_564/HD75309_w564_redu_20141013_O4.fits
HD75309,131.866612,-46.45113,2014-12-21T05:31:54.244,564,5817.7,5915.5,/HD75309/RED_564/HD75309_w564_redu_20141221_O4.fits
HD75309,131.866433,-46.4511,2014-10-13T08:00:24.343,564,5874.2,5972.9,/HD75309/RED_564/HD75309_w564_redu_20141013_O5.fits
HD75309,131.866612,-46.45113,2014-12-21T05:31:54.244,564,5874.3,5972.9,/HD75309/RED_564/HD75309_w564_redu_20141221_O5.fits
HD75860,132.721879,-43.75137,2017-04-30T00:23:19.781,564,5817.6,5915.4,/HD75860/RED_564/HD75860_w564_redu_20170430_O4.fits
HD75860,132.721802,-43.75139,2017-04-29T23:59:37.063,564,5817.6,5915.4,/HD75860/RED_564/HD75860_w564_redu_20170429_O4.fits
HD75860,132.721879,-43.75137,2017-04-30T00:23:19.781,564,5874.1,5972.8,/HD75860/RED_564/HD75860_w564_redu_20170430_O5.fits
HD75860,132.721802,-43.75139,2017-04-29T23:59:37.063,564,5874.1,5972.8,/HD75860/RED_564/HD75860_w564_redu_20170429_O5.fits
HD79186,137.76865,-44.86799,2016-02-21T03:39:47.526,564,5817.6,5915.4,/HD79186/RED_564/HD79186_w564_redu_20160221_O4.fits
HD79186,137.76834,-44.86781,2014-10-13T09:10:38.174,564,5817.7,5915.5,/HD79186/RED_564/HD79186_w564_redu_20141013_O4.fits
HD79186,137.76865,-44.86799,2016-02-21T03:39:47.526,564,5874.1,5972.8,/HD79186/RED_564/HD79186_w564_redu_20160221_O5.fits
HD79186,137.76834,-44.86781,2014-10-13T09:10:38.174,564,5874.2,5972.9,/HD79186/RED_564/HD79186_w564_redu_20141013_O5.fits
HD80558,139.676598,-51.56057,2016-02-21T05:59:18.641,564,5817.6,5915.4,/HD80558/RED_564/HD80558_w564_redu_20160221_O4.fits
HD80558,139.676493,-51.56072,2015-06-03T23:41:11.962,564,5817.7,5915.4,/HD80558/RED_564/HD80558_w564_redu_20150603_O4.fits
HD80558,139.676493,-51.56072,2015-06-03T23:41:11.962,564,5874.2,5972.8,/HD80558/RED_564/HD80558_w564_redu_20150603_O5.fits
HD80558,139.676598,-51.56057,2016-02-21T05:59:18.641,564,5874.1,5972.8,/HD80558/RED_564/HD80558_w564_redu_20160221_O5.fits
HD81188,140.52842,-55.01063,2017-04-18T00:17:36.337,564,5817.6,5915.4,/HD81188/RED_564/HD81188_w564_redu_20170418_O4.fits
HD81188,140.52842,-55.01063,2017-04-18T00:17:36.337,564,5874.1,5972.8,/HD81188/RED_564/HD81188_w564_redu_20170418_O5.fits
HD91824,158.694315,-58.15609,2015-02-21T04:55:04.307,564,5817.8,5915.5,/HD91824/RED_564/HD91824_w564_redu_20150221_O4.fits
HD91824,158.694546,-58.15625,2015-02-19T05:14:52.128,564,5817.7,5915.5,/HD91824/RED_564/HD91824_w564_redu_20150219_O4.fits
HD91824,158.694071,-58.15623,2015-02-12T08:04:21.165,564,5817.7,5915.5,/HD91824/RED_564/HD91824_w564_redu_20150212_O4.fits
HD91824,158.694071,-58.15623,2015-02-12T08:04:21.165,564,5874.3,5972.9,/HD91824/RED_564/HD91824_w564_redu_20150212_O5.fits
HD91824,158.694315,-58.15609,2015-02-21T04:55:04.307,564,5874.3,5972.9,/HD91824/RED_564/HD91824_w564_redu_20150221_O5.fits
HD91824,158.694546,-58.15625,2015-02-19T05:14:52.128,564,5874.3,5972.9,/HD91824/RED_564/HD91824_w564_redu_20150219_O5.fits
HD93030,160.73871,-64.39433,2014-12-10T05:55:27.717,564,5817.7,5915.5,/HD93030/RED_564/HD93030_w564_redu_20141210_O4.fits
HD93030,160.73871,-64.39433,2014-12-10T05:55:27.717,564,5874.2,5972.9,/HD93030/RED_564/HD93030_w564_redu_20141210_O5.fits
HD93205,161.140733,-59.73759,2015-02-27T05:41:46.129,564,5817.7,5915.5,/HD93205/RED_564/HD93205_w564_redu_20150227_O4.fits
HD93205,161.140733,-59.73759,2015-02-27T05:41:46.129,564,5874.3,5972.9,/HD93205/RED_564/HD93205_w564_redu_20150227_O5.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5817.6,5915.4,/HD93222/RED_564/HD93222_w564_redu_20170425_O4.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5874.1,5972.8,/HD93222/RED_564/HD93222_w564_redu_20170425_O5.fits
HD93843,162.157147,-60.22368,2017-01-07T07:44:22.107,564,5817.6,5915.4,/HD93843/RED_564/HD93843_w564_redu_20170107_O4.fits
HD93843,162.157147,-60.22368,2017-01-07T07:44:22.107,564,5874.1,5972.8,/HD93843/RED_564/HD93843_w564_redu_20170107_O5.fits
HD94493,163.313014,-60.81465,2015-01-14T06:09:58.458,564,5817.7,5915.5,/HD94493/RED_564/HD94493_w564_redu_20150114_O4.fits
HD94493,163.312816,-60.81494,2015-02-12T07:11:23.379,564,5817.7,5915.5,/HD94493/RED_564/HD94493_w564_redu_20150212_O4.fits
HD94493,163.313021,-60.81473,2015-02-16T09:00:31.663,564,5817.7,5915.5,/HD94493/RED_564/HD94493_w564_redu_20150216_O4.fits
HD94493,163.313021,-60.81473,2015-02-16T09:00:31.663,564,5874.3,5972.9,/HD94493/RED_564/HD94493_w564_redu_20150216_O5.fits
HD94493,163.312816,-60.81494,2015-02-12T07:11:23.379,564,5874.3,5972.9,/HD94493/RED_564/HD94493_w564_redu_20150212_O5.fits
HD94493,163.313014,-60.81465,2015-01-14T06:09:58.458,564,5874.3,5972.9,/HD94493/RED_564/HD94493_w564_redu_20150114_O5.fits
HD99953,172.312759,-63.55426,2017-04-29T00:20:26.409,564,5817.6,5915.4,/HD99953/RED_564/HD99953_w564_redu_20170429_O4.fits
HD99953,172.312759,-63.55426,2017-04-29T00:20:26.409,564,5874.1,5972.8,/HD99953/RED_564/HD99953_w564_redu_20170429_O5.fits
kappaOri,86.939187,-9.66955,2015-09-27T06:45:12.564,564,5817.7,5915.5,/HD38771/RED_564/kappaOri_w564_redu_20150927_O4.fits
kappaOri,86.939187,-9.66955,2015-09-27T06:45:12.564,564,5874.2,5972.9,/HD38771/RED_564/kappaOri_w564_redu_20150927_O5.fits
lambdaSco,263.401535,-37.10415,2015-07-20T05:36:26.074,564,5817.7,5915.5,/HD158926/RED_564/lambdaSco_w564_redu_20150720_O4.fits
lambdaSco,263.401535,-37.10415,2015-07-20T05:36:26.074,564,5874.2,5972.9,/HD158926/RED_564/lambdaSco_w564_redu_20150720_O5.fits
